"","Word","N","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Female","N_Male","M_Val_Female","M_Val_Male","SD_Val_Female","SD_Val_Male","M_Aro_Female","M_Aro_Male","SD_Aro_Female","SD_Aro_Male","M_Dom_Female","M_Dom_Male","SD_Dom_Female","SD_Dom_Male","Item","English","Syllables_separation","Syllables","Length","Frequency","Categories"
"495","hongo",72,5.09722222222222,2.0906210561998,3.98611111111111,1.92458560057985,5.73611111111111,2.0209679423732,52,20,4.78846153846154,5.9,2.09889362509683,1.88902648277667,3.98076923076923,4,1.92496890339421,1.97350876413186,5.53846153846154,6.25,2.03365351186844,1.94327450183284,179,"fungus","hon-go",2,5,7.96,1
"496","honor",67,7.13432835820895,1.93762993611658,3.17910447761194,2.014533355503,7.29850746268657,1.66982965356145,53,14,7.26415094339623,6.64285714285714,1.95281791852999,1.864945569721,3.0377358490566,3.71428571428571,1.99963712237749,2.05421036405238,7.37735849056604,7,1.73456284776863,1.4142135623731,211,"honor","ho-nor",2,5,45.02,2
"497","hornear",69,7.02898550724638,2.20941178286381,3.26086956521739,2.20728855434634,6.94202898550725,2.15491270446238,51,18,7.07843137254902,6.88888888888889,2.16188008228858,2.39825644728167,3.2156862745098,3.38888888888889,2.211910716916,2.25281233099715,6.80392156862745,7.33333333333333,2.25405951867414,1.8470962903656,647,"bake","hor-ne-ar",3,7,1.94,1
"498","horquilla",60,5.15,1.43591935942784,3.95,1.78909123792699,5.78333333333333,1.80481152278247,40,20,4.9,5.65,1.29693919751517,1.59851905146443,3.975,3.9,1.81852997832075,1.77408241664603,5.775,5.8,1.68686479022855,2.06728909698821,776,"hairpin","hor-qui-lla",3,9,0.5,1
"499","horror",62,2.79032258064516,2.11270238548776,7.14516129032258,1.97398468771403,4.30645161290323,2.49319539308738,47,15,2.82978723404255,2.66666666666667,2.2098509583441,1.83873662631503,7.40425531914894,6.33333333333333,2.07112209104237,1.39727626201154,4.08510638297872,5,2.62785899987409,1.92724822331886,213,"horror","ho-rror",2,6,23.87,2
"500","hospital",72,3.66666666666667,2.1883172517636,5.70833333333333,2.59705955069559,4.36111111111111,2.6286908622834,50,22,3.84,3.27272727272727,2.35051014870893,1.75069559459521,5.8,5.5,2.63415555922654,2.55883157859579,4.4,4.27272727272727,2.6954231805876,2.52947986714036,215,"hospital","hos-pi-tal",3,8,85.98,2
"501","hostil",54,3.33333333333333,2.21487254201195,5.46296296296296,2.40842047168133,4.51851851851852,2.28812142391832,38,16,3.26315789473684,3.5,2.08837464960149,2.55603860169078,5.52631578947368,5.3125,2.1901109697328,2.9375443259067,4.47368421052632,4.625,2.23892882333498,2.47318957353994,217,"hostile","hos-til",2,6,5.64,1
"502","hotcakes",70,8.27142857142857,1.26171528715416,3.08571428571429,2.41218439186822,7.64285714285714,2.0992456497839,56,14,8.30357142857143,8.14285714285714,1.27806164109622,1.23145585242976,2.92857142857143,3.71428571428571,2.28717485802219,2.86701590853281,7.78571428571429,7.07142857142857,1.87533546782519,2.84102597162162,523,"pancakes","hot-ca-kes",3,8,0.16,1
"503","hotel",68,6.61764705882353,1.78743050602585,3.92647058823529,2.17390340494867,6.64705882352941,2.0056986416868,50,18,6.56,6.77777777777778,1.78611424092432,1.83288764636107,4.06,3.55555555555556,2.10354414243763,2.38184857083297,6.58,6.83333333333333,2.04130810401326,1.94784949291746,795,"hotel","ho-tel",2,5,92.85,2
"504","huevo",65,5.69230769230769,1.93587090319736,3.27692307692308,1.94861884025978,6.46153846153846,2.03160130098251,49,16,5.46938775510204,6.375,2.0010626428676,1.58640053790544,3.36734693877551,3,1.93319551467491,2.03306009093025,6.14285714285714,7.4375,1.98955606438555,1.89626826512847,736,"egg","hue-vo",2,5,26.8,2
"505","humano",52,6.03846153846154,2.03846865305113,4.07692307692308,2.24784126372571,6.01923076923077,2.10964530626605,39,13,6.15384615384615,5.69230769230769,1.98067587532057,2.25035609717719,4.12820512820513,3.92307692307692,2.26157242898651,2.28988858759324,6,6.07692307692308,1.96012888942485,2.5968422639024,796,"humane","hu-ma-no",3,6,139.92,2
"506","humilde",76,7.15789473684211,1.60874801489811,2.88157894736842,1.91114001066141,7.17105263157895,1.75414296562727,57,19,6.94736842105263,7.78947368421053,1.55173926187427,1.65257198089729,3,2.52631578947368,1.74233013109292,2.36569043369376,7.03508771929825,7.57894736842105,1.62530120593848,2.0900768054384,219,"humble","hu-mil-de",3,7,9.99,1
"507","humillar",67,2.11940298507463,1.76259440374471,6.14925373134328,2.69260340024457,3.98507462686567,2.825707405736,49,18,2.02040816326531,2.38888888888889,1.52055083109115,2.32982930172221,6.63265306122449,4.83333333333333,2.32463149007017,3.22216587735276,3.38775510204082,5.61111111111111,2.49846891891324,3.08961998213161,797,"humiliate","hu-mi-llar",3,8,1.18,1
"508","humor",61,6.95081967213115,1.78350057946161,4.32786885245902,2.25626026479962,6.29508196721311,1.952300030691,47,14,6.82978723404255,7.35714285714286,1.84531308685793,1.54954796669832,4.51063829787234,3.71428571428571,2.14549417055668,2.58482469063546,6.08510638297872,7,1.83953901638004,2.21880078490092,220,"humor","hu-mor",2,5,43.9,1
"509","huracán",64,2.328125,1.56402703159362,7.1875,1.97504269594195,3.03125,1.9757960019369,51,13,2.19607843137255,2.84615384615385,1.46996065040037,1.86396324383261,7.41176470588235,6.30769230769231,1.8458219912899,2.28708749958746,2.94117647058824,3.38461538461538,1.78226557735801,2.66265724225699,798,"hurricane","hu-ra-cán",3,7,10.85,1
"510","hábito",78,6.8974358974359,2.04869133769248,3.38461538461538,2.0653654073152,6.80769230769231,2.05797588306198,62,16,6.96774193548387,6.625,1.8639614251926,2.70493376382245,3.32258064516129,3.625,1.99814827022,2.3629078131263,6.74193548387097,7.0625,1.88118800858348,2.69490259564237,775,"habit","há-bi-to",3,6,11.55,1
"511","idea",61,7.01639344262295,2.04525306729745,3.91803278688525,2.48525707568461,6.9016393442623,1.91228413189382,47,14,6.78723404255319,7.78571428571429,1.95532906396369,2.22498302253061,3.87234042553191,4.07142857142857,2.42824879891193,2.75860292718798,6.72340425531915,7.5,1.98584258384384,1.55662356498831,800,"idea","i-de-a",3,4,228.56,3
"512","identidad",53,6.67924528301887,1.9192705435786,3.33962264150943,1.85993585731435,6.43396226415094,2.26604903506474,38,15,6.65789473684211,6.73333333333333,1.99019645627414,1.79151438998513,3.15789473684211,3.8,1.86759443177398,1.8205179796656,6.57894736842105,6.06666666666667,2.28546025818644,2.25092573548455,801,"identity","i-den-ti-dad",4,9,77.23,1
"513","idiota",56,3.01785714285714,1.95858085384264,5.60714285714286,2.5914444650782,4.41071428571429,2.60612415607605,44,12,2.72727272727273,4.08333333333333,1.90914124568694,1.83195540504146,5.61363636363636,5.58333333333333,2.72981734707917,2.10878393795327,4.20454545454545,5.16666666666667,2.62881656506679,2.48022481874429,223,"idiot","i-dio-ta",3,6,14.8,2
"514","iglesia",65,4.70769230769231,2.26193416213783,3.84615384615385,2.41240783004482,5.66153846153846,2.1814338968105,51,14,4.96078431372549,3.78571428571429,2.36610045698593,1.57765997255777,3.98039215686275,3.35714285714286,2.42066268677345,2.40535117721182,5.70588235294118,5.5,2.2207576873406,2.10311124838343,71,"church","i-gle-sia",3,7,84.31,1
"515","ignorancia",60,2.95,1.65114238829989,5.45,2.21263704928405,4.38333333333333,2.27805794978944,44,16,3.02272727272727,2.75,1.75854903673106,1.34164078649987,5.43181818181818,5.5,2.26600485716271,2.12916258968951,4.34090909090909,4.5,2.32222008670113,2.22111083319436,803,"ignorance","ig-no-ran-cia",4,10,13.01,1
"516","imaginar",71,7.8169014084507,1.66741767117326,3.2112676056338,2.39592208887009,6.77464788732394,2.06464928255618,44,27,7.93181818181818,7.62962962962963,1.59063724648151,1.8006013557046,2.97727272727273,3.59259259259259,2.22552461924527,2.64951750700821,6.68181818181818,6.92592592592593,1.98567810774272,2.2175163849178,805,"imagine","i-ma-gi-nar",4,8,30.35,1
"517","impactado",50,4.64,1.88181414858001,6,1.88441513689613,4.8,2.12852348939305,33,17,4.39393939393939,5.11764705882353,1.88645490834319,1.83311050339227,6.18181818181818,5.64705882352941,1.94381302879395,1.76568600232984,4.93939393939394,4.52941176470588,2.37090955567945,1.58578241961277,30,"awed","im-pac-ta-do",4,9,3.99,2
"518","impotente",71,2.94366197183099,1.75570355408278,6.11267605633803,2.48739275877745,3.7887323943662,2.40187720013057,51,20,2.88235294117647,3.1,1.77366353994809,1.74416319854476,6.45098039215686,5.25,2.27432385987745,2.84466259214654,3.66666666666667,4.1,2.34662878757307,2.57314061636339,224,"impotent","im-po-ten-te",4,9,2.57,1
"519","impresionado",57,7.03508771929825,1.85130178408042,4.66666666666667,2.81154084173819,5.71929824561404,2.56176826461802,45,12,6.88888888888889,7.58333333333333,1.96818123498253,1.24011240937215,4.6,4.91666666666667,2.75845806730697,3.11764285473769,5.64444444444444,6,2.57748605106494,2.59369865776129,225,"impressed","im-pre-sio-na-do",5,12,3.08,2
"520","incentivo",63,6.87301587301587,1.93850677062114,4.74603174603175,2.41613029695817,6.47619047619048,1.86527817571832,50,13,6.68,7.61538461538461,2.01464029300619,1.44559454541846,4.64,5.15384615384615,2.41390529547251,2.47810928754679,6.44,6.61538461538461,1.92894176338494,1.66024403519792,809,"incentive","in-cen-ti-vo",4,9,3.52,1
"521","incomodidad",65,2.78461538461538,2.00384246271622,6,2.07665596572952,4.2,2.27898003501566,47,18,2.53191489361702,3.44444444444444,2.00922939835354,1.88561808316413,5.91489361702128,6.22222222222222,2.19515065575921,1.76753585721364,3.87234042553191,5.05555555555556,2.25173383704546,2.18207193018396,726,"discomfort","in-co-mo-di-dad",5,11,5.72,1
"522","indefenso",65,2.95384615384615,2.12449088923948,5.98461538461538,2.38151939219159,3.8,2.50748878362397,54,11,2.66666666666667,4.36363636363636,1.91321126865032,2.61811868610754,6.24074074074074,4.72727272727273,2.33864325435477,2.28433399882369,3.57407407407407,4.90909090909091,2.38392297466308,2.91391645228704,206,"helpless","in-de-fen-so",4,9,1.98,1
"523","indiferente",64,3.90625,1.80579973928802,4.6875,2.2878214493546,5.15625,2.37191738125342,48,16,3.72916666666667,4.4375,1.84205693692276,1.63171688720807,4.77083333333333,4.4375,2.35416862800395,2.12818388929779,5.125,5.25,2.45491257373472,2.17562251627743,810,"indifferent","in-di-fe-ren-te",5,11,8.07,1
"524","indignación",66,3.09090909090909,1.54648258690759,5.53030303030303,2.27508036693007,4.60606060606061,2.17594391810357,55,11,3.05454545454545,3.27272727272727,1.58018027356682,1.42062726222673,5.67272727272727,4.81818181818182,2.2031504837101,2.600699206682,4.50909090909091,5.09090909090909,2.03554276384318,2.84445233584764,921,"outrage","in-dig-na-ción",4,11,8.09,1
"525","industria",70,5.2,1.74123061596418,4.08571428571429,1.94670183467482,5.57142857142857,1.90020158024054,53,17,5.18867924528302,5.23529411764706,1.68769988871501,1.95350363976836,3.90566037735849,4.64705882352941,1.84249152950142,2.20627447495173,5.54716981132075,5.64705882352941,1.7160558281201,2.44798836983012,227,"industry","in-dus-tria",3,9,125.76,1
"526","infante",79,6,2.08166599946613,4.22784810126582,2.25859819861453,6.0379746835443,2.1923119629607,59,20,6.16949152542373,5.5,2.07740340555456,2.06474160483506,4.20338983050847,4.3,2.28019706511452,2.25014619408092,6,6.15,2.22059327269958,2.15882521659107,811,"infant","in-fan-te",3,7,14.23,1
"527","infección",73,2.35616438356164,1.71892943922873,5.9041095890411,2.06938251365557,3.97260273972603,2.20462016594775,51,22,2.11764705882353,2.90909090909091,1.49193912507889,2.0910031975811,5.7843137254902,6.18181818181818,2.12897839810737,1.94290807165233,4.03921568627451,3.81818181818182,2.32345246832145,1.94290807165233,228,"infection","in-fec-ción",3,9,31.58,1
"528","infeliz",52,1.90384615384615,1.40391071981113,5.23076923076923,2.61680380269133,4.05769230769231,2.67459699393005,35,17,1.8,2.11764705882353,1.38903267229604,1.45268514057488,5.37142857142857,4.94117647058824,2.56773778079546,2.77197105493758,3.8,4.58823529411765,2.55296828394391,2.91673669383722,463,"unhappy","in-fe-liz",3,7,5.4,2
"529","inferior",71,3.56338028169014,1.66246284054022,5.54929577464789,1.96968984066285,4.54929577464789,2.04092928689966,55,16,3.65454545454545,3.25,1.77657787789586,1.18321595661992,5.65454545454545,5.1875,1.97407438992802,1.9737865470545,4.65454545454545,4.1875,2.09247489314715,1.86971477325643,812,"inferior","in-fe-rior",3,8,24.16,2
"530","infiel",69,1.91304347826087,1.84501817649888,6.81159420289855,2.3656572418354,3.42028985507246,2.60319824278119,54,15,1.68518518518519,2.73333333333333,1.52741085740659,2.60402618668714,7.2037037037037,5.4,2.20958144785455,2.44365066476953,2.7962962962963,5.66666666666667,2.12247301140367,2.99205296617238,462,"unfaithful","in-fiel",2,6,3.88,2
"531","infierno",62,3.09677419354839,2.13257081384052,6,2.7698612144909,4,2.71607238127556,45,17,2.77777777777778,3.94117647058824,2.01007563051842,2.27680116158872,6.35555555555556,5.05882352941176,2.72326304571586,2.7493314695416,3.68888888888889,4.82352941176471,2.77015114637042,2.45548605467551,788,"hell","in-fier-no",3,8,27.18,1
"532","ingenio",76,6.85526315789474,2.03111757328108,3.78947368421053,2.27634671918952,6.5,2.0623611064344,58,18,6.93103448275862,6.61111111111111,1.86248342948491,2.54694485699537,3.56896551724138,4.5,2.07839402378094,2.7706444355484,6.37931034482759,6.88888888888889,2.17503850505861,1.64097850611041,1035,"wit","in-ge-nio",3,7,8.61,1
"533","inmaduro",63,3.07936507936508,1.85177845903378,5.58730158730159,1.97267560757956,4.79365079365079,2.25873737323518,49,14,2.85714285714286,3.85714285714286,1.84842275106824,1.70326125450528,5.87755102040816,4.57142857142857,1.81007197210986,2.2434275189912,4.73469387755102,5,2.20582099421132,2.51151195650992,806,"immature","in-ma-du-ro",4,8,0.65,1
"534","inmoral",67,3.19402985074627,2.09066326991851,5.58208955223881,2.0827520672603,4.52238805970149,2.13455132575432,50,17,3.1,3.47058823529412,2.16888949295557,1.87475488593921,5.44,6,2.15860877343133,1.83711730708738,4.46,4.70588235294118,2.13053600614244,2.20126968708837,807,"immoral","in-mo-ral",3,7,2.11,1
"535","inmundicia",71,3.40845070422535,2.16186073813894,4.7887323943662,2.24190921797692,4.77464788732394,2.09214300998891,55,16,3.43636363636364,3.3125,2.20910268664331,2.05649377987551,4.96363636363636,4.1875,2.22746855457404,2.25739525412218,4.72727272727273,4.9375,1.97629044062959,2.51578350949891,165,"filth","in-mun-di-cia",4,10,0.97,1
"536","inocente",55,6.41818181818182,1.79186339065633,3.18181818181818,2.01926746060077,6.52727272727273,2.08037163217203,47,8,6.42553191489362,6.375,1.83853297910689,1.59798980865694,3.29787234042553,2.5,2.06329088780438,1.69030850945703,6.34042553191489,7.625,2.13944929672264,1.30247018062932,814,"innocent","i-no-cen-te",4,8,12.9,2
"537","insecto",64,4.40625,1.96572818608965,4.671875,2.31663883162449,5.078125,2.16981227700931,41,23,4.39024390243902,4.43478260869565,1.97329735190224,1.99604351739138,4.68292682926829,4.65217391304348,2.4024885472177,2.20760453581733,4.90243902439024,5.39130434782609,2.09529088730873,2.31082689715535,816,"insect","in-sec-to",3,7,8.17,1
"538","inseguro",62,2.62903225806452,1.68146960475925,6.17741935483871,2.27260371761646,4.20967741935484,2.45708808581397,44,18,2.70454545454545,2.44444444444444,1.71964768504381,1.61690416690889,6.31818181818182,5.83333333333333,2.22849127472427,2.40709734889531,4.13636363636364,4.38888888888889,2.38786573081787,2.6819415462527,230,"insecure","in-se-gu-ro",4,8,2.99,1
"539","insolente",69,3.56521739130435,1.77795537618161,5.31884057971014,1.84305336189695,5,1.93269090069961,54,15,3.38888888888889,4.2,1.82660285432312,1.47357679522601,5.24074074074074,5.6,1.93220164955299,1.5023790657297,5.09259259259259,4.66666666666667,2.01193156527262,1.63299316185545,231,"insolent","in-so-len-te",4,9,2.02,1
"540","inspirado",50,7.22,1.94086031839239,4.2,2.68023757704196,6.76,2.03600248586513,37,13,7.18918918918919,7.30769230769231,1.79254378278836,2.39390251070699,3.81081081081081,5.30769230769231,2.50375093984381,2.95478751025674,7.21621621621622,5.46153846153846,1.65218937465707,2.5038431998092,233,"inspired","ins-pi-ra-do",4,9,9.57,2
"541","inspirar",60,7.81666666666667,1.5458162965239,3.18333333333333,2.21314766766026,7.21666666666667,1.89639860884146,49,11,7.77551020408163,8,1.59772372093406,1.34164078649987,2.85714285714286,4.63636363636364,2.11147657655332,2.15743955988237,7.22448979591837,7.18181818181818,1.78261636041953,2.44205576587357,232,"inspire","ins-pi-rar",3,8,1.88,1
"542","insulto",63,2.88888888888889,2.0876836300235,6.14285714285714,2.57066040753647,4.01587301587302,2.58089796508804,42,21,2.88095238095238,2.9047619047619,2.18868911599103,1.92106121466136,6.33333333333333,5.76190476190476,2.29173133685544,3.08066164816524,3.64285714285714,4.76190476190476,2.22865406797552,3.09684939744835,817,"insult","in-sul-to",3,7,3.92,1
"543","insípido",66,3.56060606060606,1.75524521958779,4.13636363636364,2.27282517271661,5.78787878787879,1.91765202197617,44,22,3.25,4.18181818181818,1.69986319558985,1.73579578666012,4.54545454545455,3.31818181818182,2.36696789118185,1.86154988258923,5.40909090909091,6.54545454545455,1.94479845094528,1.6540649128528,658,"bland","in-sí-pi-do",4,8,0.95,1
"544","intelecto",76,7.10526315789474,1.88735403757692,3.88157894736842,2.51908504693355,7.15789473684211,1.9667410036501,60,16,7.18333333333333,6.8125,1.7897227004854,2.25739525412218,3.83333333333333,4.0625,2.36619315705569,3.10845620847391,7.13333333333333,7.25,1.95254433458784,2.08166599946613,818,"intellect","in-te-lec-to",4,9,2.61,1
"545","interés",61,7.36065573770492,1.82604113576562,4.0983606557377,2.521275590072,6.86885245901639,1.97884991713255,45,16,7.64444444444444,6.5625,1.56895384304834,2.27943706500823,4.15555555555556,3.9375,2.70484040493365,1.98221256848671,7.13333333333333,6.125,1.89016593788145,2.09364116632563,234,"interest","in-te-rés",3,7,151.07,1
"546","intruso",69,2.55072463768116,1.94434498182669,6.91304347826087,2.04176344221464,3.53623188405797,2.23330215906275,49,20,2.28571428571429,3.2,1.63299316185545,2.48363061920077,7.02040816326531,6.65,2.01545896260181,2.13430624744781,3.12244897959184,4.55,2.15670131084897,2.13923252347043,822,"intruder","in-tru-so",3,7,3.21,2
"547","inundación",66,2.59090909090909,1.84788671586905,6.66666666666667,2.47033683989939,3.48484848484848,2.5312959541427,52,14,2.59615384615385,2.57142857142857,1.88138054634914,1.78516475060796,6.84615384615385,6,2.36298760200722,2.82842712474619,3.28846153846154,4.21428571428571,2.37087340952272,3.0427359001796,755,"flood","i-nun-da-ción",4,10,3.42,1
"548","invasor",68,2.73529411764706,1.94412737635353,6.58823529411765,2.38925014226594,3.32352941176471,2.10501303906756,50,18,2.72,2.77777777777778,1.85208101378764,2.23752898254133,6.56,6.66666666666667,2.54076960861894,1.97036873228756,3.4,3.11111111111111,2.2767682072156,1.56764675225935,823,"invader","in-va-sor",3,7,2.02,2
"549","invertir",63,6.44444444444444,1.93255453353576,4.15873015873016,1.97734221430254,5.95238095238095,2.13593351524967,41,22,6.39024390243902,6.54545454545455,1.78714924923029,2.21955106415845,3.95121951219512,4.54545454545455,1.85676088272286,2.17621936760308,6.1219512195122,5.63636363636364,2.19311561427139,2.0364641286274,824,"invest","in-ver-tir",3,8,22.9,1
"550","inútil",72,2.40277777777778,1.65860727442238,6.11111111111111,2.54843534187269,3.76388888888889,2.55912097339976,53,19,2.24528301886792,2.84210526315789,1.59211591645736,1.803181074741,6.49056603773585,5.05263157894737,2.50094321829426,2.43752342918714,3.15094339622642,5.47368421052632,2.08839491563676,3.00681487167312,467,"useless","in-ú-til",3,6,21.57,2
"551","ira",72,2.56944444444444,1.97038917217586,6.84722222222222,2.35963545896766,3.375,2.42311346685198,51,21,2.31372549019608,3.19047619047619,1.59361470975178,2.61952376624164,6.94117647058824,6.61904761904762,2.36990940506917,2.37647197492818,3.09803921568627,4.04761904761905,2.19321592152514,2.85440344864195,342,"rage","i-ra",2,3,14.89,2
"552","irritar",62,3.14516129032258,1.99874365616683,6.12903225806452,2.19151770875684,4.46774193548387,2.30265521671505,44,18,3.09090909090909,3.27777777777778,1.95076826628707,2.16402553957843,6.31818181818182,5.66666666666667,2.0547475063887,2.49705709138719,4.13636363636364,5.27777777777778,2.14140693905828,2.53923461269349,235,"irritate","i-rri-tar",3,7,0.82,1
"553","jaqueca",69,2.56521739130435,1.80259829518691,5.66666666666667,2.44748770751384,3.69565217391304,2.2049699732922,52,17,2.36538461538462,3.17647058823529,1.6689652324748,2.09866904601604,5.76923076923077,5.35294117647059,2.61680380269133,1.86886250399101,3.59615384615385,4,2.37849528462945,1.58113883008419,203,"headache","ja-que-ca",3,7,0.73,1
"554","jardín",51,7.58823529411765,1.8673668154729,2.17647058823529,1.74018254620532,7.56862745098039,1.72342568114537,30,21,7.8,7.28571428571429,1.82700055678228,1.92724822331886,2.13333333333333,2.23809523809524,1.69651434404199,1.84132457499382,7.53333333333333,7.61904761904762,1.69651434404199,1.80211515936664,761,"garden","jar-dín",2,6,56.66,1
"555","jarra",63,5.66666666666667,1.82279473478538,3.49206349206349,1.85674894400536,6.33333333333333,2.00804832225625,45,18,5.91111111111111,5.05555555555556,1.95194800394401,1.30484266449445,3.22222222222222,4.16666666666667,1.76955167523108,1.94784949291746,6.33333333333333,6.33333333333333,2.05603325052703,1.94028500029066,829,"jug","ja-rra",2,5,4.24,1
"556","joven",58,7.5,1.65698944929885,3.37931034482759,2.44825456054399,6.56896551724138,2.16925946589361,44,14,7.70454545454545,6.85714285714286,1.50316790215594,1.99449792630175,3.29545454545455,3.64285714285714,2.35835521571014,2.7902892835178,6.45454545454545,6.92857142857143,2.07369511174871,2.49505004464334,1038,"young","jo-ven",2,5,183.18,2
"557","jovial",60,6.58333333333333,2.15730266820859,3.53333333333333,2.25092573548455,6.31666666666667,2.19005198194377,43,17,6.46511627906977,6.88235294117647,2.11962302588728,2.28807651044432,3.51162790697674,3.58823529411765,2.21866640578412,2.39944846603891,6.23255813953488,6.52941176470588,2.34862887358242,1.77192152262817,827,"jolly","jo-vial",2,6,1.73,1
"558","joya",75,7.36,1.79066649225546,4.08,2.39797211624119,6.57333333333333,2.13828254733846,55,20,7.32727272727273,7.45,1.80590128780049,1.79105966869954,4.16363636363636,3.85,2.48524263934751,2.18306882018965,6.54545454545455,6.65,2.14146178715815,2.18306882018965,239,"jewel","jo-ya",2,4,7.58,1
"559","jubiloso",55,6.6,1.93026576562035,3.58181818181818,2.20849294258349,6.10909090909091,1.87253766488082,44,11,6.59090909090909,6.63636363636364,1.95671986822492,1.91168654714769,3.63636363636364,3.36363636363636,2.2003267103172,2.33549683248457,6.38636363636364,5,1.80716801564948,1.78885438199983,241,"joyful","ju-bi-lo-so",4,8,0.73,1
"560","juego",60,7.58333333333333,1.70036553065895,4.38333333333333,2.79279743521156,6.93333333333333,2.25393566649551,39,21,7.66666666666667,7.42857142857143,1.34425352663091,2.24880920870199,4.79487179487179,3.61904761904762,2.68700074608227,2.88922464471336,6.38461538461539,7.95238095238095,2.24329861230457,1.93587681623058,760,"game","jue-go",2,5,197.15,2
"561","juguete",57,7.6140350877193,1.62298651042841,3.50877192982456,2.47936344809901,7.12280701754386,2.0965122008997,35,22,7.48571428571429,7.81818181818182,1.63367914935131,1.62235465667487,2.88571428571429,4.5,1.99663582604559,2.87435292925291,7.08571428571429,7.18181818181818,1.97590528130077,2.32248560683148,1017,"toy","ju-gue-te",3,7,9.92,1
"562","justicia",91,7.36263736263736,2.02493612253975,4.15384615384615,2.42176738456799,6.36263736263736,2.26821752590239,71,20,7.3943661971831,7.25,2.05967315881107,1.94327450183284,4.30985915492958,3.6,2.51050108427879,2.03650888067119,6.3943661971831,6.25,2.35116307533974,1.99670781669807,242,"justice","jus-ti-cia",3,8,140.93,1
"563","juventud",64,7.34375,1.61558628603335,3.671875,2.28212298473599,6.328125,1.92769858261006,42,22,7.54761904761905,6.95454545454545,1.64097503663153,1.52681656762325,3.61904761904762,3.77272727272727,2.45895457612238,1.95013597039548,6.40476190476191,6.18181818181818,1.95135379909566,1.91824234122117,1039,"youth","ju-ven-tud",3,8,37.11,1
"564","ladrón",57,1.94736842105263,1.27364848020473,6.6140350877193,2.56872943832516,3.49122807017544,2.55036977023182,43,14,1.7906976744186,2.42857142857143,1.12457694764962,1.60356745147455,6.55813953488372,6.78571428571429,2.69304505984437,2.22498302253061,3.58139534883721,3.21428571428571,2.59332988865791,2.48622579049423,964,"robber","la-drón",2,6,6.99,1
"565","lago",68,7.04411764705882,2.00323487292475,3.11764705882353,2.35333622671334,6.55882352941176,2.05435360746701,53,15,7,7.2,1.98067587532057,2.14476105895272,3.30188679245283,2.46666666666667,2.40660074395063,2.09988661825438,6.37735849056604,7.2,2.06831792577688,1.93464651625488,250,"lake","la-go",2,4,24.69,1
"566","leal",89,7.76404494382022,1.73874609933627,2.68539325842697,2.04270044981669,7.73033707865169,1.69735117799778,66,23,7.83333333333333,7.56521739130435,1.64160646772355,2.01868739883848,2.66666666666667,2.73913043478261,1.97159313429001,2.28069748710082,7.72727272727273,7.73913043478261,1.70560573084488,1.7113894223527,265,"loyal","le-al",2,4,7.54,2
"567","leche",64,5.71875,2.20726613926001,3.25,1.82574185835055,6.546875,2.08493985677026,47,17,5.74468085106383,5.64705882352941,2.2211247161349,2.23442320495101,3.14893617021277,3.52941176470588,1.92216729358629,1.54586735600211,6.68085106382979,6.17647058823529,2.1069902599672,2.03823741617749,876,"milk","le-che",2,5,50.78,1
"568","lento",80,4.225,1.97436097657515,4.75,2.26419572441982,5.225,2.2835404445784,58,22,4.18965517241379,4.31818181818182,1.99523024702839,1.96120380030234,5.12068965517241,3.77272727272727,2.2169806099295,2.13657086588184,4.96551724137931,5.90909090909091,2.223996065576,2.34843597212092,982,"slow","len-to",2,5,26.57,1
"569","lepra",67,2.2089552238806,1.63797096796742,6.28358208955224,2.21431958322281,3.82089552238806,2.62231318850667,52,15,2.21153846153846,2.2,1.75271820785281,1.20712172424443,6.32692307692308,6.13333333333333,2.3239684943205,1.84648959096005,3.5,4.93333333333333,2.48525060873854,2.86522665936289,254,"leprosy","le-pra",2,5,1.26,1
"570","lesbiana",71,5.88732394366197,1.87120507980933,3.26760563380282,2.09732991122981,6.74647887323944,2.23426760041441,54,17,6.09259259259259,5.23529411764706,1.89605865802223,1.67814673690599,3.48148148148148,2.58823529411765,2.05344386971392,2.15229016193832,6.74074074074074,6.76470588235294,2.19935826991442,2.41167503420097,597,"lesbian","les-bia-na",3,8,1.88,2
"571","lesión",54,2.75925925925926,1.68158937828972,5.59259259259259,2.08786718400795,4.61111111111111,2.35056530066799,39,15,2.79487179487179,2.66666666666667,1.77970262417611,1.44749372891149,5.35897435897436,6.2,2.00640001635791,2.24244764232555,4.82051282051282,4.06666666666667,2.28117922957905,2.52039301546028,595,"injury","le-sión",2,6,23.21,1
"572","leyenda",56,6.10714285714286,2.0948297516294,4.41071428571429,2.28653597243664,5.875,1.75874438682312,45,11,6,6.54545454545455,2.11057941204435,2.06705763652765,4.28888888888889,4.90909090909091,2.29249984853992,2.30019761996857,5.8,6.18181818181818,1.70026735865542,2.04049904769308,845,"legend","le-yen-da",3,7,24.95,1
"573","león",71,5.52112676056338,1.90382438362949,5.04225352112676,2.20672103045161,5.05633802816901,2.03460999382235,55,16,5.36363636363636,6.0625,1.88918595406158,1.91376592090046,5.01818181818182,5.125,2.17298999580889,2.39095517872391,4.98181818181818,5.3125,1.97663115099168,2.27211355350035,518,"lion","le-ón",2,4,96.33,1
